exchange:ftx, pre_coin:REEF, post_coin:USD, p&l:-0.16826018518625774 USD
exchange:huobi, pre_coin:BAND, post_coin:BTC, p&l:0 BTC
exchange:huobifuturepp, pre_coin:WOO, post_coin:USD, p&l:-0.034340165233957665 USD
exchange:huobi, pre_coin:STORJ, post_coin:BTC, p&l:-0.0027337342810277443 BTC
exchange:binance, pre_coin:IOTA, post_coin:USDT, p&l:-0.0063235026984357345 USDT
exchange:huobi, pre_coin:RVN, post_coin:USDT, p&l:-0.007607243676131192 USDT
exchange:binance, pre_coin:LUNA, post_coin:BTC, p&l:0 BTC
exchange:husdtcpp, pre_coin:FORTH, post_coin:USDT, p&l:0.005071720749803221 USDT
exchange:huobifuturenw, pre_coin:LTC, post_coin:USD, p&l:0.014226942705812373 USD
exchange:binance, pre_coin:AUDIO, post_coin:BUSD, p&l:-0.00029124799766999665 BUSD
exchange:okexfuturepp, pre_coin:BSV, post_coin:USD, p&l:0.0014083221927030376 USD
exchange:huobi, pre_coin:KSM, post_coin:BTC, p&l:0.006346739539748514 BTC
exchange:ftxfuturepp, pre_coin:GRT, post_coin:USD, p&l:-0.013690658353094687 USD
exchange:ftxfuturepp, pre_coin:CEL, post_coin:USD, p&l:0.0035324616275154153 USD
exchange:binancefuturepp, pre_coin:SXP, post_coin:USDT, p&l:0.014115622672886685 USDT
exchange:husdtpp, pre_coin:VET, post_coin:USDT, p&l:0.02030291674009188 USDT
exchange:binancefuturepp, pre_coin:SOL, post_coin:USDT, p&l:0.05605842790664384 USDT
exchange:huobifuturepp, pre_coin:XRP, post_coin:USD, p&l:-0.001490405293587016 USD
exchange:huobifuturepp, pre_coin:FIL, post_coin:USD, p&l:0.010965900554968044 USD
exchange:okex, pre_coin:ALGO, post_coin:BTC, p&l:0 BTC
exchange:huobi, pre_coin:ONT, post_coin:BTC, p&l:0 BTC
exchange:binancefuturepp, pre_coin:KNC, post_coin:USDT, p&l:-0.018057631187974543 USDT
exchange:husdtpp, pre_coin:SOL, post_coin:USDT, p&l:0.02720706633863612 USDT
exchange:okexfuturepp, pre_coin:GRT, post_coin:USD, p&l:-0.004631597182025438 USD
exchange:okex, pre_coin:CRV, post_coin:BTC, p&l:0 BTC
exchange:okex, pre_coin:CELR, post_coin:USDT, p&l:0.00032858609956987195 USDT
exchange:huobi, pre_coin:DOGE, post_coin:USDT, p&l:-0.007671309463300746 USDT
exchange:binance, pre_coin:IOTA, post_coin:BTC, p&l:0.0022084805653710404 BTC
exchange:okex, pre_coin:NEAR, post_coin:USDT, p&l:-0.008619009622240048 USDT
exchange:huobi, pre_coin:DOT, post_coin:BTC, p&l:0.0062880636721414085 BTC
exchange:ftxfuturepp, pre_coin:FLOW, post_coin:USD, p&l:-0.01241512000854239 USD
exchange:okex, pre_coin:DOT, post_coin:BTC, p&l:0.0061551989448229705 BTC
exchange:binance, pre_coin:THETA, post_coin:USDT, p&l:0.027109240080742447 USDT
exchange:binance, pre_coin:GTC, post_coin:BUSD, p&l:-0.018224669412102545 BUSD
exchange:husdtpp, pre_coin:IOST, post_coin:USDT, p&l:3447.1008951168988 USDT
exchange:huobifuturepp, pre_coin:JST, post_coin:USD, p&l:0.010246484273174872 USD
exchange:husdtcpp, pre_coin:BNB, post_coin:USDT, p&l:0.01909825355360284 USDT
exchange:huobifuturepp, pre_coin:ICP, post_coin:USD, p&l:0.004334310943688857 USD
exchange:binancefuturepp, pre_coin:STORJ, post_coin:USDT, p&l:0.0031279632924867684 USDT
exchange:okex, pre_coin:JST, post_coin:USDT, p&l:-0.00008398656215014011 USDT
exchange:binance, pre_coin:FTM, post_coin:BTC, p&l:0 BTC
exchange:ftxfuturepp, pre_coin:BNB, post_coin:USD, p&l:0.02564334156093495 USD
exchange:husdtcpp, pre_coin:XLM, post_coin:USDT, p&l:0.010767148038677066 USDT
exchange:huobifuturenw, pre_coin:ADA, post_coin:USD, p&l:-0.0003722975412803198 USD
exchange:binancefuturepp, pre_coin:SUSHI, post_coin:USDT, p&l:0.012012179067390827 USDT
exchange:husdtpp, pre_coin:TRX, post_coin:USDT, p&l:0.00873628195499676 USDT
exchange:binance, pre_coin:REN, post_coin:USDT, p&l:-0.019963437456531063 USDT
exchange:huobi, pre_coin:UMA, post_coin:USDT, p&l:0 USDT
exchange:binance, pre_coin:BNT, post_coin:BTC, p&l:0 BTC
exchange:binance, pre_coin:SAND, post_coin:BUSD, p&l:0.011611791126189708 BUSD
exchange:huobi, pre_coin:WAVES, post_coin:BTC, p&l:0 BTC
exchange:huobi, pre_coin:CVC, post_coin:USDT, p&l:-0.020071939343555556 USDT
exchange:huobi, pre_coin:WAVES, post_coin:USDT, p&l:0.0009718728395420317 USDT
exchange:binancefuturepp, pre_coin:DEFI, post_coin:USDT, p&l:0.01609268784615936 USDT
exchange:okex, pre_coin:BNT, post_coin:BTC, p&l:0 BTC
exchange:ftxfuturepp, pre_coin:STORJ, post_coin:USD, p&l:0.01727115716753036 USD
exchange:ftxfuturepp, pre_coin:PAXG, post_coin:USD, p&l:0 USD
exchange:okex, pre_coin:ORBS, post_coin:USDT, p&l:-0.10423849132610163 USDT
exchange:binancefuturepp, pre_coin:BAND, post_coin:USDT, p&l:0.005299966933357103 USDT
exchange:ftxfutureqt, pre_coin:AVAX, post_coin:USD, p&l:-0.005581178573009327 USD
exchange:binance, pre_coin:LINA, post_coin:BUSD, p&l:-0.008116764941399013 BUSD
exchange:huobi, pre_coin:MKR, post_coin:BTC, p&l:0 BTC
exchange:husdtpp, pre_coin:BTC, post_coin:USDT, p&l:0.012955691655232915 USDT
exchange:huobi, pre_coin:BTS, post_coin:USDT, p&l:0.0001983751727252514 USDT
exchange:binancefuturepp, pre_coin:NKN, post_coin:USDT, p&l:-0.0010662266043743873 USDT
exchange:bitmexqt, pre_coin:EOS, post_coin:BTC, p&l:0 BTC
exchange:okex, pre_coin:LRC, post_coin:BTC, p&l:0 BTC
exchange:binance, pre_coin:MATIC, post_coin:BUSD, p&l:0.004595981324666765 BUSD
exchange:binance, pre_coin:ALPHA, post_coin:USDT, p&l:0.008906800100027201 USDT
exchange:ftxfuturetw, pre_coin:ETH, post_coin:USD, p&l:-0.001569575905639553 USD
exchange:okex, pre_coin:OKB, post_coin:BTC, p&l:0 BTC
exchange:husdtcpp, pre_coin:SHIB, post_coin:USDT, p&l:0.0015010999021232152 USDT
exchange:binance, pre_coin:VET, post_coin:BTC, p&l:-0.000017506696311397896 BTC
exchange:binancefuturetw, pre_coin:LINK, post_coin:USD, p&l:0.007766061993111029 USD
exchange:binance, pre_coin:MKR, post_coin:BTC, p&l:0 BTC
exchange:okex, pre_coin:WAVES, post_coin:USDT, p&l:-0.0010747818112198937 USDT
exchange:ftxfuturetw, pre_coin:DOT, post_coin:USD, p&l:0.007086923822925195 USD
exchange:ftxfuturepp, pre_coin:ZIL, post_coin:USD, p&l:0.014216362379060765 USD
exchange:ftx, pre_coin:CEL, post_coin:USD, p&l:0.03022152932515243 USD
exchange:binance, pre_coin:TRU, post_coin:BTC, p&l:-0.005968859515770197 BTC
exchange:binance, pre_coin:BCH, post_coin:USDT, p&l:0.0022433486402635427 USDT
exchange:bitmexqt, pre_coin:ADA, post_coin:BTC, p&l:-0.00000000000000011102230246251565 BTC
exchange:binance, pre_coin:DOGE, post_coin:USDT, p&l:0.01580571800037034 USDT
exchange:okex, pre_coin:REN, post_coin:USDT, p&l:-0.01147966869207373 USDT
exchange:binance, pre_coin:CAKE, post_coin:BUSD, p&l:0.019269573614625335 BUSD
exchange:bitmexqt, pre_coin:LTC, post_coin:BTC, p&l:0 BTC
exchange:ftx, pre_coin:WBTC, post_coin:USD, p&l:0 USD
exchange:huobi, pre_coin:SAND, post_coin:USDT, p&l:-0.013301793925521888 USDT
exchange:husdtcpp, pre_coin:CHZ, post_coin:USDT, p&l:0.05266604908675743 USDT
exchange:husdtcpp, pre_coin:LINK, post_coin:USDT, p&l:0.009579787583424038 USDT
exchange:binance, pre_coin:TRX, post_coin:BUSD, p&l:0 BUSD
exchange:huobi, pre_coin:XRP, post_coin:USDT, p&l:-0.0006642837208081787 USDT
exchange:huobi, pre_coin:FLOW, post_coin:BTC, p&l:-0.00570488430324656 BTC
exchange:husdtcpp, pre_coin:BTT, post_coin:USDT, p&l:0.0002001826992965583 USDT
exchange:huobifuturepp, pre_coin:TRX, post_coin:USD, p&l:0.0026437411875293026 USD
exchange:husdtcpp, pre_coin:XRP, post_coin:USDT, p&l:0.006019572492772518 USDT
exchange:binance, pre_coin:LINK, post_coin:USDT, p&l:-0.0029888055294743365 USDT
exchange:huobi, pre_coin:SKL, post_coin:BTC, p&l:-0.00470219435736674 BTC
exchange:husdtpp, pre_coin:XCH, post_coin:USDT, p&l:-0.999982559569071 USDT
exchange:okex, pre_coin:CVC, post_coin:USDT, p&l:-0.0029474306303933773 USDT
exchange:okexfuturetw, pre_coin:TRX, post_coin:USD, p&l:0.002152641878669259 USD
exchange:binance, pre_coin:DASH, post_coin:BTC, p&l:0 BTC
exchange:huobi, pre_coin:AR, post_coin:BTC, p&l:-0.00947874228563228 BTC
exchange:husdtcpp, pre_coin:BTC, post_coin:USDT, p&l:0.012955691655232915 USDT
exchange:bitmexnq, pre_coin:BTC, post_coin:USD, p&l:0.009590370969274398 USD
exchange:ftx, pre_coin:BNB, post_coin:BTC, p&l:0 BTC
exchange:huobi, pre_coin:MDX, post_coin:BTC, p&l:-0.0016233766233766378 BTC
exchange:huobifuturepp, pre_coin:STORJ, post_coin:USD, p&l:0.003948098354851881 USD
exchange:binance, pre_coin:ZRX, post_coin:BUSD, p&l:-0.021576199578016597 BUSD
exchange:huobifuturenw, pre_coin:LINK, post_coin:USD, p&l:-0.002709732501316897 USD
exchange:binance, pre_coin:HBAR, post_coin:BTC, p&l:-0.009328358208955279 BTC
exchange:binance, pre_coin:SXP, post_coin:USDT, p&l:0.020871706750886787 USDT
exchange:okex, pre_coin:BTM, post_coin:BTC, p&l:0 BTC
exchange:binance, pre_coin:KEEP, post_coin:BTC, p&l:15524270834.30684 BTC
exchange:binance, pre_coin:VET, post_coin:BUSD, p&l:0.024368311714833002 BUSD
exchange:huobi, pre_coin:MATIC, post_coin:BTC, p&l:-0.009979757621830121 BTC
exchange:binancefuturepp, pre_coin:RVN, post_coin:USDT, p&l:-0.007723407050650222 USDT
exchange:binance, pre_coin:SFP, post_coin:BUSD, p&l:0.8817436669484933 BUSD
exchange:ftxfuturepp, pre_coin:TRU, post_coin:USD, p&l:-0.010117042239587093 USD
exchange:huobi, pre_coin:KNC, post_coin:BTC, p&l:0 BTC
exchange:binancefutureqt, pre_coin:BCH, post_coin:USD, p&l:-0.008272789941684011 USD
exchange:ftx, pre_coin:LTC, post_coin:USD, p&l:0.0017518191872467614 USD
exchange:huobi, pre_coin:JST, post_coin:BTC, p&l:0 BTC
exchange:okex, pre_coin:OMG, post_coin:BTC, p&l:0 BTC
exchange:binancefuturepp, pre_coin:CELR, post_coin:USDT, p&l:-0.030500273963028124 USDT
exchange:binance, pre_coin:UNFI, post_coin:USDT, p&l:-0.008656001197854368 USDT
exchange:ftxfuturepp, pre_coin:DOGE, post_coin:USD, p&l:0.014567521493428881 USD
exchange:okexfutureqt, pre_coin:LTC, post_coin:USD, p&l:0.005023205568769562 USD
exchange:okexfuturepp, pre_coin:XLM, post_coin:USD, p&l:0.011109011805789937 USD
exchange:binance, pre_coin:AXS, post_coin:BUSD, p&l:0.003862166378951537 BUSD
exchange:huobi, pre_coin:FLOW, post_coin:USDT, p&l:0.0072661342781614735 USDT
exchange:binance, pre_coin:FLM, post_coin:BTC, p&l:-0.007233897207579387 BTC
exchange:huobi, pre_coin:ICP, post_coin:BTC, p&l:-0.0065704946270236375 BTC
exchange:husdtpp, pre_coin:CRV, post_coin:USDT, p&l:0.0061715818004142164 USDT
exchange:husdtpp, pre_coin:SHIB, post_coin:USDT, p&l:0.0015010999021232152 USDT
exchange:binance, pre_coin:RLC, post_coin:BTC, p&l:0 BTC
exchange:binancefuturepp, pre_coin:LTC, post_coin:USDT, p&l:0.0005623366814515585 USDT
exchange:binance, pre_coin:LUNA, post_coin:USDT, p&l:0.0004735360784502429 USDT
exchange:huobi, pre_coin:FIL, post_coin:BTC, p&l:0.004436016159972356 BTC
exchange:binancefuturepp, pre_coin:TRX, post_coin:USDT, p&l:0.002742409402546553 USDT
exchange:huobi, pre_coin:UMA, post_coin:BTC, p&l:0 BTC
exchange:okexfutureqt, pre_coin:BTC, post_coin:USD, p&l:-0.00035814480988471953 USD
exchange:okex, pre_coin:CONV, post_coin:USDT, p&l:0 USDT
exchange:okex, pre_coin:ALPHA, post_coin:BTC, p&l:0 BTC
exchange:huobi, pre_coin:WOO, post_coin:USDT, p&l:0.007599095979808457 USDT
exchange:binance, pre_coin:ADA, post_coin:BUSD, p&l:-0.0009484326947690747 BUSD
exchange:husdtcpp, pre_coin:GRT, post_coin:USDT, p&l:-0.018616736583103255 USDT
exchange:huobifuturepp, pre_coin:BTM, post_coin:USD, p&l:0.0074170114434954915 USD
exchange:okexfuturenq, pre_coin:FIL, post_coin:USD, p&l:0.02113776146048263 USD
exchange:okex, pre_coin:CVC, post_coin:BTC, p&l:0 BTC
exchange:binance, pre_coin:SNX, post_coin:BUSD, p&l:-0.006208371968838722 BUSD
exchange:binance, pre_coin:LINA, post_coin:USDT, p&l:-0.02950577765181528 USDT
exchange:ftxfuturepp, pre_coin:FTM, post_coin:USD, p&l:-0.022947420139714958 USD
exchange:ftx, pre_coin:LINA, post_coin:USD, p&l:-0.004282575250533105 USD
exchange:huobifuturepp, pre_coin:KSM, post_coin:USD, p&l:0.03800116063591208 USD
exchange:huobi, pre_coin:ANKR, post_coin:USDT, p&l:-0.001929580242010731 USDT
exchange:ftxfuturetw, pre_coin:LINK, post_coin:USD, p&l:-0.0027590163033049953 USD
exchange:huobi, pre_coin:IOST, post_coin:USDT, p&l:-0.002593729859097782 USDT
exchange:ftxfutureqt, pre_coin:BSV, post_coin:USD, p&l:-0.000697862692864093 USD
exchange:binancefuturepp, pre_coin:HNT, post_coin:USDT, p&l:-0.002310638949046817 USDT
exchange:huobi, pre_coin:SOL, post_coin:USDT, p&l:-0.015830856029266482 USDT
exchange:ftxfutureqt, pre_coin:DEFI, post_coin:USD, p&l:0.0030440926716428507 USD
exchange:binance, pre_coin:BZRX, post_coin:USDT, p&l:-0.016492335646740353 USDT
exchange:ftxfuturepp, pre_coin:LRC, post_coin:USD, p&l:0.005298447820078822 USD
exchange:okexfuturepp, pre_coin:YFII, post_coin:USD, p&l:-0.0005609448081342894 USD
exchange:ftxfuturepp, pre_coin:YFII, post_coin:USD, p&l:-0.0001813304252213932 USD
exchange:okexfuturenw, pre_coin:ADA, post_coin:USD, p&l:-0.0017783684922256793 USD
exchange:okex, pre_coin:CHZ, post_coin:BTC, p&l:0.0523774971168276 BTC
exchange:husdtpp, pre_coin:HBAR, post_coin:USDT, p&l:-0.01281138821965666 USDT
exchange:binance, pre_coin:BAT, post_coin:USDT, p&l:0.0014803547023116703 USDT
exchange:bitmexqt, pre_coin:BCH, post_coin:BTC, p&l:0 BTC
exchange:huobi, pre_coin:REEF, post_coin:USDT, p&l:-0.006872516723213207 USDT
exchange:ftxfutureqt, pre_coin:BNB, post_coin:USD, p&l:0.037559321816493796 USD
exchange:huobi, pre_coin:ATOM, post_coin:BTC, p&l:0.004544153427794573 BTC
exchange:huobi, pre_coin:SNX, post_coin:BTC, p&l:0 BTC
exchange:huobifuturepp, pre_coin:DOGE, post_coin:USD, p&l:0.028960373316346377 USD
exchange:binance, pre_coin:SC, post_coin:BTC, p&l:9633058658983.715 BTC
exchange:binance, pre_coin:ONT, post_coin:BTC, p&l:0 BTC
exchange:husdtpp, pre_coin:ANKR, post_coin:USDT, p&l:-0.006323734289617966 USDT
exchange:huobi, pre_coin:YFII, post_coin:BTC, p&l:0 BTC
exchange:huobi, pre_coin:MKR, post_coin:USDT, p&l:-0.0038787366642019094 USDT
exchange:ftxfuturetw, pre_coin:DEFI, post_coin:USD, p&l:-0.0035053423149924434 USD
exchange:binance, pre_coin:ZEC, post_coin:USDT, p&l:-0.002453970775659786 USDT
exchange:binance, pre_coin:BUSD, post_coin:USDT, p&l:0 USDT
exchange:okex, pre_coin:ENJ, post_coin:BTC, p&l:0.008304566327615115 BTC
exchange:huobi, pre_coin:YFII, post_coin:USDT, p&l:0.0010530853593844203 USDT
exchange:ftxfuturetw, pre_coin:ADA, post_coin:USD, p&l:0.004573996235155198 USD
exchange:binance, pre_coin:MDX, post_coin:BUSD, p&l:-0.006929203083805513 BUSD
exchange:husdtcpp, pre_coin:ADA, post_coin:USDT, p&l:0.003433607366847724 USDT
exchange:huobi, pre_coin:BTT, post_coin:BTC, p&l:0 BTC
exchange:huobi, pre_coin:AR, post_coin:USDT, p&l:0.013646072648189511 USDT
exchange:binance, pre_coin:AKRO, post_coin:USDT, p&l:-0.009440720004372016 USDT
exchange:huobi, pre_coin:LINA, post_coin:BTC, p&l:0.003557744937055407 BTC
exchange:binance, pre_coin:COMP, post_coin:USDT, p&l:-0.0026786673011187645 USDT
exchange:okexfuturepp, pre_coin:ONT, post_coin:USD, p&l:-0.0037472956897005583 USD
exchange:okex, pre_coin:AVAX, post_coin:USDT, p&l:-0.012960244865975468 USDT
exchange:binance, pre_coin:XTZ, post_coin:BTC, p&l:0 BTC
exchange:binance, pre_coin:MATIC, post_coin:USDT, p&l:0.015807566928149885 USDT
exchange:binance, pre_coin:UNI, post_coin:BTC, p&l:0 BTC
exchange:husdtpp, pre_coin:UMA, post_coin:USDT, p&l:0.003643201316253286 USDT
exchange:binancefuturepp, pre_coin:ATOM, post_coin:USDT, p&l:0.009897149305006181 USDT
exchange:binance, pre_coin:ATOM, post_coin:BTC, p&l:0 BTC
exchange:huobifutureqt, pre_coin:ADA, post_coin:USD, p&l:0.0010612770725386689 USD
exchange:binancefuturepp, pre_coin:LUNA, post_coin:USDT, p&l:0.0027498162288659422 USDT
exchange:binancefuturepp, pre_coin:RUNE, post_coin:USDT, p&l:0.003707890137309766 USDT
exchange:huobifuturepp, pre_coin:SHIB, post_coin:USD, p&l:-0.0030814057759160907 USD
exchange:okexfuturepp, pre_coin:1INCH, post_coin:USD, p&l:0.02087029111332206 USD
exchange:binance, pre_coin:SXP, post_coin:BUSD, p&l:0.013252156339497168 BUSD
exchange:huobifutureqt, pre_coin:DOT, post_coin:USD, p&l:0.014855885066028973 USD
exchange:binance, pre_coin:ONT, post_coin:USDT, p&l:-0.0035726594676901424 USDT
exchange:huobi, pre_coin:AXS, post_coin:BTC, p&l:-0.01568701751925683 BTC
exchange:okex, pre_coin:YFI, post_coin:BTC, p&l:-0.0022471910112358273 BTC
exchange:huobifuturenw, pre_coin:DOT, post_coin:USD, p&l:0.007638171679230421 USD
exchange:binance, pre_coin:BZRX, post_coin:BUSD, p&l:29.322339579339193 BUSD
exchange:ftxfutureqt, pre_coin:SUSHI, post_coin:USD, p&l:0.007453906192530058 USD
exchange:okex, pre_coin:ZIL, post_coin:BTC, p&l:0 BTC
exchange:binancefuturepp, pre_coin:ALGO, post_coin:USDT, p&l:0.006068003297010627 USDT
exchange:binance, pre_coin:ONE, post_coin:USDT, p&l:0.0030337835543661207 USDT
exchange:binance, pre_coin:ZEN, post_coin:BTC, p&l:0.0022867179263392767 BTC
exchange:okex, pre_coin:ATOM, post_coin:USDT, p&l:0.003993501332230753 USDT
exchange:binance, pre_coin:DASH, post_coin:BUSD, p&l:0.005667485246443338 BUSD
exchange:binance, pre_coin:RSR, post_coin:USDT, p&l:-0.022042706937854373 USDT
exchange:binance, pre_coin:LUNA, post_coin:BUSD, p&l:-0.001432958034800369 BUSD
exchange:binance, pre_coin:PERP, post_coin:USDT, p&l:-0.06779189649074036 USDT
exchange:ftxfuturetw, pre_coin:BSV, post_coin:USD, p&l:-0.00000000000000011102230246251565 USD
exchange:binance, pre_coin:BTT, post_coin:USDT, p&l:-0.015935569023232565 USDT
exchange:binancefuturepp, pre_coin:YFII, post_coin:USDT, p&l:-0.0028869252163251646 USDT
exchange:huobi, pre_coin:XRP, post_coin:BTC, p&l:0 BTC
exchange:ftxfuturetw, pre_coin:XRP, post_coin:USD, p&l:-0.0020670783787423153 USD
exchange:binancefuturepp, pre_coin:ZIL, post_coin:USDT, p&l:-0.00014047176433351627 USDT
exchange:binance, pre_coin:CTK, post_coin:USDT, p&l:-0.008236366569525977 USDT
exchange:busdpp, pre_coin:LINK, post_coin:USD, p&l:0.009350414869492951 USD
exchange:binance, pre_coin:ETC, post_coin:USDT, p&l:-0.00505704842707555 USDT
exchange:ftxfuturetw, pre_coin:WAVES, post_coin:USD, p&l:-0.0044065731761169236 USD
exchange:binance, pre_coin:STMX, post_coin:USDT, p&l:0.01625073218239481 USDT
exchange:ftxfuturetw, pre_coin:REEF, post_coin:USD, p&l:0 USD
exchange:okex, pre_coin:QTUM, post_coin:USDT, p&l:-0.0054652832011645724 USDT
exchange:okexfuturetw, pre_coin:BCH, post_coin:USD, p&l:0.0045310423651454546 USD
exchange:binance, pre_coin:ADA, post_coin:BTC, p&l:0 BTC
exchange:binancefuturepp, pre_coin:IOTA, post_coin:USDT, p&l:0.0021007930706533617 USDT
exchange:binancefuturepp, pre_coin:XRP, post_coin:USDT, p&l:0.010469825555833978 USDT
exchange:huobi, pre_coin:DGB, post_coin:BTC, p&l:-0.011806466380842484 BTC
exchange:okex, pre_coin:XLM, post_coin:USDT, p&l:0.00615521457707402 USDT
exchange:huobifuturepp, pre_coin:ZRX, post_coin:USD, p&l:0.009367816027282538 USD
exchange:binance, pre_coin:BAND, post_coin:USDT, p&l:-0.025443261685469398 USDT
exchange:huobi, pre_coin:SNX, post_coin:USDT, p&l:0.010714488929887578 USDT
exchange:binance, pre_coin:FORTH, post_coin:BTC, p&l:-0.05139938657376586 BTC
exchange:huobi, pre_coin:NKN, post_coin:USDT, p&l:0.00820039238552539 USDT
exchange:husdtpp, pre_coin:MANA, post_coin:USDT, p&l:-0.006286695077296289 USDT
exchange:huobi, pre_coin:QTUM, post_coin:USDT, p&l:0.00005898105527735176 USDT
exchange:husdtcpp, pre_coin:VET, post_coin:USDT, p&l:0.02030291674009188 USDT
exchange:huobifutureqt, pre_coin:ETC, post_coin:USD, p&l:-0.008887265024191904 USD
exchange:binance, pre_coin:XRP, post_coin:BTC, p&l:0 BTC
exchange:ftx, pre_coin:OMG, post_coin:USD, p&l:0.0002991325157042368 USD
exchange:husdtpp, pre_coin:YFII, post_coin:USDT, p&l:0.005956756657733209 USDT
exchange:huobi, pre_coin:CRV, post_coin:BTC, p&l:-0.004587155963302836 BTC
exchange:binancefuturepp, pre_coin:DOGE, post_coin:USDT, p&l:0.02238819654340274 USDT
exchange:okex, pre_coin:ICX, post_coin:BTC, p&l:0 BTC
exchange:okex, pre_coin:XMR, post_coin:BTC, p&l:0.0025978243221302932 BTC
exchange:huobi, pre_coin:XLM, post_coin:BTC, p&l:0 BTC
exchange:binance, pre_coin:BAL, post_coin:USDT, p&l:-0.017731542036686254 USDT
exchange:okex, pre_coin:FIL, post_coin:USDT, p&l:-0.005575375203586752 USDT
exchange:binance, pre_coin:EGLD, post_coin:BTC, p&l:0 BTC
exchange:binance, pre_coin:MANA, post_coin:BUSD, p&l:-0.001842544582060679 BUSD
exchange:okex, pre_coin:BAT, post_coin:BTC, p&l:0 BTC
exchange:binance, pre_coin:ZEN, post_coin:BUSD, p&l:0.03806395695616782 BUSD
exchange:binancefutureqt, pre_coin:ETH, post_coin:USD, p&l:0.0017574137604445816 USD
exchange:binance, pre_coin:LTC, post_coin:BTC, p&l:0 BTC
exchange:binance, pre_coin:ZRX, post_coin:BTC, p&l:0 BTC
exchange:huobi, pre_coin:CRO, post_coin:BTC, p&l:0 BTC
exchange:binance, pre_coin:ZEN, post_coin:USDT, p&l:-0.008922991614988218 USDT
exchange:binance, pre_coin:FIL, post_coin:BTC, p&l:0.0018849460292713616 BTC
exchange:binance, pre_coin:ICP, post_coin:USDT, p&l:0.01659898723799591 USDT
exchange:okex, pre_coin:AAVE, post_coin:BTC, p&l:-0.002470660901791266 BTC
exchange:binance, pre_coin:ATOM, post_coin:BUSD, p&l:-0.008433784441504777 BUSD
exchange:binance, pre_coin:KAVA, post_coin:BUSD, p&l:0.014513375701950215 BUSD
exchange:ftxfutureqt, pre_coin:LINK, post_coin:USD, p&l:-0.0033365924489950904 USD
exchange:binancefutureqt, pre_coin:BTC, post_coin:USD, p&l:-0.003191857285712696 USD
exchange:okex, pre_coin:LINK, post_coin:USDT, p&l:0.003399118723779848 USDT
exchange:huobi, pre_coin:O3, post_coin:USDT, p&l:-0.08748185736664338 USDT
exchange:okex, pre_coin:IOTA, post_coin:BTC, p&l:-0.0048222592071012205 BTC
exchange:huobi, pre_coin:XEM, post_coin:BTC, p&l:0 BTC
exchange:binancefuturepp, pre_coin:BZRX, post_coin:USDT, p&l:0.02416760533364881 USDT
exchange:husdtpp, pre_coin:BAL, post_coin:USDT, p&l:-0.010973895218578278 USDT
exchange:okex, pre_coin:SRM, post_coin:BTC, p&l:-0.0044010943261567625 BTC
exchange:binance, pre_coin:ALICE, post_coin:BUSD, p&l:-0.006774200074937675 BUSD
exchange:huobi, pre_coin:BAGS, post_coin:USDT, p&l:0.019954012976610702 USDT
exchange:huobi, pre_coin:BTT, post_coin:USDT, p&l:-0.010966244009527726 USDT
exchange:okex, pre_coin:KNC, post_coin:BTC, p&l:-0.007692307692307776 BTC
exchange:okex, pre_coin:NEO, post_coin:USDT, p&l:-0.010044219962283107 USDT
exchange:huobifuturetw, pre_coin:FIL, post_coin:USD, p&l:0.0016353410353422415 USD
exchange:binance, pre_coin:BAKE, post_coin:BTC, p&l:-0.03668939281320338 BTC
exchange:ftxfuturetw, pre_coin:CHZ, post_coin:USD, p&l:0.07426077116168917 USD
exchange:ftxfuturetw, pre_coin:BAL, post_coin:USD, p&l:0.0015546040315554954 USD
exchange:ftx, pre_coin:OKB, post_coin:USD, p&l:-0.020644958017728587 USD
exchange:okex, pre_coin:FLOW, post_coin:USDT, p&l:-0.007720207923719635 USDT
exchange:ftxfutureqt, pre_coin:GRT, post_coin:USD, p&l:0.013861742059037452 USD
exchange:husdtpp, pre_coin:DOGE, post_coin:USDT, p&l:0.022806060455152544 USDT
exchange:binance, pre_coin:REEF, post_coin:USDT, p&l:-0.01641034429869992 USDT
exchange:binance, pre_coin:KNC, post_coin:BTC, p&l:0 BTC
exchange:ftxfuturetw, pre_coin:THETA, post_coin:USD, p&l:0.03596330187856123 USD
exchange:binance, pre_coin:KAVA, post_coin:USDT, p&l:0.01975008460875549 USDT
exchange:huobifuturepp, pre_coin:EOS, post_coin:USD, p&l:-0.0006685086027395926 USD
exchange:huobi, pre_coin:DOT, post_coin:USDT, p&l:-0.00561114284453057 USDT
exchange:huobi, pre_coin:WBTC, post_coin:BTC, p&l:0 BTC
exchange:binancefuturepp, pre_coin:COTI, post_coin:USDT, p&l:-0.012553281976014352 USDT
exchange:huobifuturepp, pre_coin:XTZ, post_coin:USD, p&l:-0.00240114112627976 USD
exchange:huobi, pre_coin:AXS, post_coin:USDT, p&l:-0.0006318732899346369 USDT
exchange:binance, pre_coin:ICX, post_coin:USDT, p&l:-0.006779952459335492 USDT
exchange:ftx, pre_coin:DODO, post_coin:USD, p&l:-0.008849557522123908 USD
exchange:binance, pre_coin:COMP, post_coin:BUSD, p&l:-0.014506110178686749 BUSD
exchange:husdtcpp, pre_coin:ENJ, post_coin:USDT, p&l:0.012241882960886352 USDT
exchange:ftxfuturetw, pre_coin:UNI, post_coin:USD, p&l:0.008886662599524753 USD
exchange:binance, pre_coin:AXS, post_coin:USDT, p&l:0.002396440772261199 USDT
